taxonomy_type,raw_snapshot,raw_name,canonical_name,canonical_targets,mapping_strategy,mapping_confidence,needs_review,auto_decision,decision_reason,row_count,source_count,sources
family,2017-06,Cosmic Encounter,Cosmic Encounter,Cosmic Encounter,auto_keep_legacy_family,legacy_keep,false,keep,Legacy family label is retained because family vocabulary evolves and many labels have no safe one-to-one 2025 equivalent.,24,1,bgg-gabrio
family,2017-06,Country: Afghanistan,Country: Afghanistan,Country: Afghanistan,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,11,1,bgg-gabrio
family,2017-06,Country: Angola,Country: Angola,Country: Angola,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,5,1,bgg-gabrio
family,2017-06,Country: Argentina,Country: Argentina,Country: Argentina,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,26,1,bgg-gabrio
family,2017-06,Country: Australia,Country: Australia,Country: Australia,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,159,1,bgg-gabrio
family,2017-06,Country: Austria,Country: Austria,Country: Austria,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,75,1,bgg-gabrio
family,2017-06,Country: Bahamas,Country: Bahamas,Country: Bahamas,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,6,1,bgg-gabrio
family,2017-06,Country: Bahrain,Country: Bahrain,Country: Bahrain,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,5,1,bgg-gabrio
family,2017-06,Country: Barbados,Country: Barbados,Country: Barbados,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,1,1,bgg-gabrio
family,2017-06,Country: Belgium,Country: Belgium,Country: Belgium,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,69,1,bgg-gabrio
family,2017-06,Country: Bolivia,Country: Bolivia,Country: Bolivia,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,8,1,bgg-gabrio
family,2017-06,Country: Botswana,Country: Botswana,Country: Botswana,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,4,1,bgg-gabrio
family,2017-06,Country: Brazil,Country: Brazil,Country: Brazil,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,29,1,bgg-gabrio
family,2017-06,Country: Burma,Country: Burma,Country: Burma,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,12,1,bgg-gabrio
family,2017-06,Country: Cambodia,Country: Cambodia,Country: Cambodia,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,6,1,bgg-gabrio
family,2017-06,Country: Canada,Country: Canada,Country: Canada,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,101,1,bgg-gabrio
family,2017-06,Country: Cape Verde,Country: Cape Verde,Country: Cape Verde,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,2,1,bgg-gabrio
family,2017-06,Country: Cayman Islands,Country: Cayman Islands,Country: Cayman Islands,auto_keep_legacy_family,legacy_keep,false,keep,Legacy family label is retained because family vocabulary evolves and many labels have no safe one-to-one 2025 equivalent.,2,1,bgg-gabrio
family,2017-06,Country: Chad,Country: Chad,Country: Chad,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,6,1,bgg-gabrio
family,2017-06,Country: Chile,Country: Chile,Country: Chile,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,26,1,bgg-gabrio
family,2017-06,Country: China,Country: China,Country: China,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,142,1,bgg-gabrio
family,2017-06,Country: Colombia,Country: Colombia,Country: Colombia,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,7,1,bgg-gabrio
family,2017-06,Country: Costa Rica,Country: Costa Rica,Country: Costa Rica,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,10,1,bgg-gabrio
family,2017-06,Country: Croatia,Country: Croatia,Country: Croatia,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,9,1,bgg-gabrio
family,2017-06,Country: Cuba,Country: Cuba,Country: Cuba,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,24,1,bgg-gabrio
family,2017-06,Country: Cyprus,Country: Cyprus,Country: Cyprus,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,8,1,bgg-gabrio
family,2017-06,Country: Czech Republic,Country: Czech Republic,Country: Czech Republic,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,22,1,bgg-gabrio
family,2017-06,Country: Democratic Republic of the Congo,Country: Democratic Republic of the Congo,Country: Democratic Republic of the Congo,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,4,1,bgg-gabrio
family,2017-06,Country: Denmark,Country: Denmark,Country: Denmark,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,29,1,bgg-gabrio
family,2017-06,Country: Ecuador,Country: Ecuador,Country: Ecuador,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,12,1,bgg-gabrio
family,2017-06,Country: Egypt,Country: Egypt,Country: Egypt,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,199,1,bgg-gabrio
family,2017-06,Country: El Salvador,Country: El Salvador,Country: El Salvador,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,3,1,bgg-gabrio
family,2017-06,Country: England,Country: England,Country: England,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,366,1,bgg-gabrio
family,2017-06,Country: Estonia,Country: Estonia,Country: Estonia,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,22,1,bgg-gabrio
family,2017-06,Country: Ethiopia,Country: Ethiopia,Country: Ethiopia,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,5,1,bgg-gabrio
family,2017-06,Country: Finland,Country: Finland,Country: Finland,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,92,1,bgg-gabrio
family,2017-06,Country: France,Country: France,Country: France,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,335,1,bgg-gabrio
family,2017-06,Country: French Polynesia,Country: French Polynesia,Country: French Polynesia,auto_keep_legacy_family,legacy_keep,false,keep,Legacy family label is retained because family vocabulary evolves and many labels have no safe one-to-one 2025 equivalent.,8,1,bgg-gabrio
family,2017-06,Country: Germany,Country: Germany,Country: Germany,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,768,1,bgg-gabrio
family,2017-06,Country: Gibraltar,Country: Gibraltar,Country: Gibraltar,auto_keep_legacy_family,legacy_keep,false,keep,Legacy family label is retained because family vocabulary evolves and many labels have no safe one-to-one 2025 equivalent.,3,1,bgg-gabrio
family,2017-06,Country: Greece,Country: Greece,Country: Greece,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,279,1,bgg-gabrio
family,2017-06,Country: Grenada,Country: Grenada,Country: Grenada,auto_keep_legacy_family,legacy_keep,false,keep,Legacy family label is retained because family vocabulary evolves and many labels have no safe one-to-one 2025 equivalent.,1,1,bgg-gabrio
family,2017-06,Country: Guatemala,Country: Guatemala,Country: Guatemala,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,10,1,bgg-gabrio
family,2017-06,Country: Haiti,Country: Haiti,Country: Haiti,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,8,1,bgg-gabrio
family,2017-06,Country: Holy Roman Empire,Country: Holy Roman Empire,Country: Holy Roman Empire,auto_keep_legacy_family,legacy_keep,false,keep,Legacy family label is retained because family vocabulary evolves and many labels have no safe one-to-one 2025 equivalent.,8,1,bgg-gabrio
family,2017-06,Country: Hong Kong,Country: Hong Kong,Country: Hong Kong,auto_keep_legacy_family,legacy_keep,false,keep,Legacy family label is retained because family vocabulary evolves and many labels have no safe one-to-one 2025 equivalent.,12,1,bgg-gabrio
family,2017-06,Country: Hungary,Country: Hungary,Country: Hungary,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,23,1,bgg-gabrio
family,2017-06,Country: Iceland,Country: Iceland,Country: Iceland,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,35,1,bgg-gabrio
family,2017-06,Country: India,Country: India,Country: India,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,52,1,bgg-gabrio
family,2017-06,Country: Indonesia,Country: Indonesia,Country: Indonesia,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,10,1,bgg-gabrio
family,2017-06,Country: Iran,Country: Iran,Country: Iran,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,12,1,bgg-gabrio
family,2017-06,Country: Iraq,Country: Iraq,Country: Iraq,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,29,1,bgg-gabrio
family,2017-06,Country: Ireland,Country: Ireland,Country: Ireland,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,37,1,bgg-gabrio
family,2017-06,Country: Israel,Country: Israel,Country: Israel,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,35,1,bgg-gabrio
family,2017-06,Country: Italy,Country: Italy,Country: Italy,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,160,1,bgg-gabrio
family,2017-06,Country: Jamaica,Country: Jamaica,Country: Jamaica,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,9,1,bgg-gabrio
family,2017-06,Country: Japan,Country: Japan,Country: Japan,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,265,1,bgg-gabrio
family,2017-06,Country: Kenya,Country: Kenya,Country: Kenya,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,10,1,bgg-gabrio
family,2017-06,Country: Korea,Country: Korea,Country: Korea,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,49,1,bgg-gabrio
family,2017-06,Country: Kuwait,Country: Kuwait,Country: Kuwait,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,7,1,bgg-gabrio
family,2017-06,Country: Laos,Country: Laos,Country: Laos,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,4,1,bgg-gabrio
family,2017-06,Country: Latvia,Country: Latvia,Country: Latvia,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,5,1,bgg-gabrio
family,2017-06,Country: Lebanon,Country: Lebanon,Country: Lebanon,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,14,1,bgg-gabrio
family,2017-06,Country: Liberia,Country: Liberia,Country: Liberia,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,2,1,bgg-gabrio
family,2017-06,Country: Libya,Country: Libya,Country: Libya,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,15,1,bgg-gabrio
family,2017-06,Country: Lithuania,Country: Lithuania,Country: Lithuania,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,2,1,bgg-gabrio
family,2017-06,Country: Luxembourg,Country: Luxembourg,Country: Luxembourg,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,6,1,bgg-gabrio
family,2017-06,Country: Macao,Country: Macao,Country: Macao,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,2,1,bgg-gabrio
family,2017-06,Country: Macedonia,Country: Macedonia,Country: Macedonia,auto_keep_legacy_family,legacy_keep,false,keep,Legacy family label is retained because family vocabulary evolves and many labels have no safe one-to-one 2025 equivalent.,1,1,bgg-gabrio
family,2017-06,Country: Madagascar,Country: Madagascar,Country: Madagascar,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,5,1,bgg-gabrio
family,2017-06,Country: Malaysia,Country: Malaysia,Country: Malaysia,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,13,1,bgg-gabrio
family,2017-06,Country: Mali,Country: Mali,Country: Mali,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,6,1,bgg-gabrio
family,2017-06,Country: Malta,Country: Malta,Country: Malta,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,13,1,bgg-gabrio
family,2017-06,Country: Mexico,Country: Mexico,Country: Mexico,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,60,1,bgg-gabrio
family,2017-06,Country: Monaco,Country: Monaco,Country: Monaco,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,15,1,bgg-gabrio
family,2017-06,Country: Mongolia,Country: Mongolia,Country: Mongolia,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,13,1,bgg-gabrio
family,2017-06,Country: Morocco,Country: Morocco,Country: Morocco,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,8,1,bgg-gabrio
family,2017-06,Country: Namibia,Country: Namibia,Country: Namibia,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,4,1,bgg-gabrio
family,2017-06,Country: Nepal,Country: Nepal,Country: Nepal,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,8,1,bgg-gabrio
family,2017-06,Country: New Zealand,Country: New Zealand,Country: New Zealand,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,33,1,bgg-gabrio
family,2017-06,Country: Nicaragua,Country: Nicaragua,Country: Nicaragua,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,2,1,bgg-gabrio
family,2017-06,Country: Nigeria,Country: Nigeria,Country: Nigeria,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,8,1,bgg-gabrio
family,2017-06,Country: Norway,Country: Norway,Country: Norway,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,44,1,bgg-gabrio
family,2017-06,Country: Pakistan,Country: Pakistan,Country: Pakistan,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,11,1,bgg-gabrio
